uuid,creation_date,frequency,day,updated_at,next_payment_day,status
6f80deaf-2549-4c4e-9896-49e87c265b6c,1729350414,biweekly,friday,2024-10-19 08:06:54,13,enabled
735fb24a-f1ae-4b1d-abcd-bb2145f19bea,1729344506,biweekly,friday,2024-10-19 06:28:27,13,enabled
beab1bdb-f149-4cfe-a286-31c512f96aae,1729302006,biweekly,friday,2024-10-18 18:40:06,13,enabled
d2960457-2579-4775-ae89-5fe32911a14c,1729294994,weekly,sunday,2024-10-18 16:43:14,8,enabled
133db974-73bb-42c9-93c3-d78dccc5b435,1727659205,biweekly,friday,2024-10-18 16:31:42,13,enabled
a01ef482-1c55-4bd3-9c63-b2b4d449aeaa,1729284698,biweekly,friday,2024-10-18 13:51:38,13,enabled
c3b13f55-76d3-43d5-86e6-184b53303861,1729283837,biweekly,monday,2024-10-18 13:37:49,16,enabled
c8ab862d-0c38-452e-a9e0-c40f0586374d,1729272660,biweekly,monday,2024-10-18 10:31:00,16,enabled
b82ef97f-65d0-49c8-be9f-0344b3eb58cb,1729272638,biweekly,monday,2024-10-18 10:30:38,16,enabled
abf03d32-78b6-48b0-bf88-65d0338fb811,1729264614,weekly,friday,2024-10-18 08:16:54,6,enabled
f9dfdcd5-a083-4e66-b274-3718bbd81980,1729246801,weekly,wednesday,2024-10-18 03:20:01,4,enabled
cbf7b539-3720-4e83-aa2c-a938c177dd45,1729023031,weekly,friday,2024-10-18 02:34:56,6,enabled
858ad4f4-1517-453b-b337-806d75d21541,1727306665,weekly,friday,2024-10-17 20:21:58,6,enabled
24f8b890-77ea-4b75-a1e5-a279f796119b,1729203461,monthly,first_day,2024-10-17 15:18:13,1,enabled
ff04e666-3737-42f1-a03c-1ae99a8f263c,1729203084,weekly,friday,2024-10-17 15:11:24,6,enabled
2809caa1-2692-408c-9f93-f48026973060,1729201572,biweekly,friday,2024-10-17 14:46:12,13,enabled
4f903be5-1e49-4522-8013-a51a909c7d39,1729195317,biweekly,friday,2024-10-17 13:01:57,13,enabled
45162c3b-a31f-4392-b8b7-fabfbe814ab1,1729194020,weekly,thursday,2024-10-17 12:46:56,5,enabled
fca9e04f-aed5-4042-8855-a4c21be10893,1729182427,weekly,friday,2024-10-17 09:27:07,6,enabled
0980e6fe-c581-46ca-ae7d-7515a86d0f3a,1728679689,weekly,thursday,2024-10-17 08:02:11,5,enabled
666352f6-4781-4d53-85fb-6c606b96d598,1729177228,biweekly,monday,2024-10-17 08:00:29,16,enabled
fc690992-7185-4197-a943-2728d771b67f,1729177175,weekly,friday,2024-10-17 07:59:35,6,enabled
f5ffda25-2db7-4aa4-bc4a-76bd3ea5bbd5,1729173812,biweekly,monday,2024-10-17 07:03:32,16,enabled
799e114e-21cc-403c-9419-49b88c978950,1729167234,biweekly,wednesday,2024-10-17 05:13:54,11,enabled
f348b2f8-d9ad-40fe-9e1c-dd7f84f00396,1729166465,biweekly,thursday,2024-10-17 05:01:27,12,enabled
eb8bc59b-1ad3-4b23-86b1-7a359e498b5f,1729138955,biweekly,tuesday,2024-10-16 21:22:35,17,enabled
085b8258-ed0e-47fd-a2df-748d192a82e0,1728774584,weekly,friday,2024-10-16 19:03:31,6,enabled
4d1aa5ef-cc29-4c75-929a-284e45e4455d,1729122789,monthly,fifteenth_day,2024-10-16 16:55:30,15,enabled
4dd11db8-8ac0-41ba-933e-01899acbca94,1729122799,monthly,fifteenth_day,2024-10-16 16:55:20,15,enabled
5d0fbd66-d0bd-4af0-bf26-6712fcf44126,1729122732,monthly,fifteenth_day,2024-10-16 16:52:12,15,enabled
0b6e0c46-04d5-432a-b699-923e4f15a18c,1728513462,biweekly,friday,2024-10-16 14:23:56,13,enabled
82f5b11d-48f7-427f-b221-907cd611fa00,1729094948,weekly,friday,2024-10-16 14:22:51,6,enabled
2e26d7e7-b65e-4468-8096-5bed0ef99988,1729098435,biweekly,monday,2024-10-16 10:07:15,16,enabled
94bb025a-f002-47df-a099-b5d19f78d1a6,1729096648,monthly,first_day,2024-10-16 09:37:29,1,enabled
97b4be12-516a-4d33-b1b3-f742174a46c8,1729095213,biweekly,thursday,2024-10-16 09:13:41,12,enabled
65b24e69-74bc-4b67-b57e-0e8b9452f61c,1729095189,biweekly,thursday,2024-10-16 09:13:09,12,enabled
376612c5-f0cc-4c79-8c74-5adc97ead5c2,1729078335,biweekly,monday,2024-10-16 04:32:15,16,enabled
d017fdb2-d274-405f-aff5-5b763c792199,1729078284,biweekly,monday,2024-10-16 04:31:24,16,enabled
8988e5a6-2b5c-497e-8c0c-4402cc900627,1729078167,weekly,friday,2024-10-16 04:29:27,6,enabled
8698b305-c39d-4cad-89d2-fbd5abe962a9,1729078154,weekly,friday,2024-10-16 04:29:14,6,enabled
42ade3a2-d8a3-49be-a3de-03ecf5463e1c,1727195690,weekly,wednesday,2024-10-15 20:36:12,4,enabled
6d67aebe-6159-4a62-912f-ad31caee8707,1729047310,monthly,first_day,2024-10-15 19:55:09,1,enabled
60dc27fa-6ba6-43d1-9043-d5f1a37c1336,1728294270,weekly,wednesday,2024-10-15 18:45:43,4,enabled
3b1f5b8a-df11-41fd-9c6f-b913ea3cca87,1729042678,biweekly,monday,2024-10-15 18:37:58,16,enabled
9be9e091-4f3a-4a6d-8c5b-5fa11de7ec88,1725074573,daily,daily,2024-10-15 18:26:32,4,enabled
35e484e3-bbcd-4130-83f1-5ca6f4ad0aa4,1726449810,biweekly,friday,2024-10-15 18:18:35,13,enabled
e5b065af-2bfd-4b75-b20e-29173fc5a8e8,1729039092,weekly,friday,2024-10-15 17:38:12,6,enabled
3df2937d-344a-4cbd-ba67-10ed2d9ab305,1729037513,weekly,friday,2024-10-15 17:11:53,6,enabled
6c9e8e52-de93-46a2-bbeb-8d874494dd41,1729035072,biweekly,saturday,2024-10-15 16:31:12,14,enabled
30b8496e-74f2-4edd-8a17-583d92eb852b,1726270168,weekly,friday,2024-10-15 16:01:27,6,enabled
67556f30-f2ca-45b8-97b6-4a46a85b1ecb,1729027281,weekly,saturday,2024-10-15 14:21:22,7,enabled
78017ad5-1c67-4cfa-a973-2c8cccdf0f21,1729027018,weekly,saturday,2024-10-15 14:16:58,7,enabled
20cc9eab-c496-4403-b846-b7fa3049ae14,1729026790,monthly,first_day,2024-10-15 14:13:10,1,enabled
d0e98c8e-621f-4236-8753-5e48d9103fd4,1729023007,weekly,friday,2024-10-15 13:10:08,6,enabled
8367cb1b-ad25-4c47-ba0d-62fdee2510b8,1729011912,weekly,sunday,2024-10-15 10:05:12,8,enabled
c3e2b88d-75fc-4492-b82c-83309624ae75,1728583885,biweekly,monday,2024-10-15 10:03:00,16,enabled
1c86fec2-d14c-46cd-8a27-2d1e2314302b,1728997865,weekly,friday,2024-10-15 06:11:05,6,enabled
90bae12f-5cec-4b00-922b-95f749ae344b,1728997822,weekly,friday,2024-10-15 06:10:30,6,enabled
c47b5173-d1c7-44c8-8eae-b6e110cdd18d,1728954179,biweekly,friday,2024-10-14 18:02:59,13,enabled
5ed111ea-4a35-468b-8c31-ffd7c177598d,1728953127,monthly,fifteenth_day,2024-10-14 17:45:48,15,enabled
b445b183-834e-4af0-a0c6-3cf471f51d58,1728949037,monthly,fifteenth_day,2024-10-14 16:37:17,15,enabled
f10b85ff-7538-4450-b82d-e64bae3cff00,1728949027,monthly,fifteenth_day,2024-10-14 16:37:07,15,enabled
d06ec0c2-7fcb-4338-807f-f23544bdaf77,1728949016,monthly,fifteenth_day,2024-10-14 16:36:56,15,enabled
4ab04163-a1a4-42ca-832b-0a7ad26aac6d,1728948246,biweekly,sunday,2024-10-14 16:24:06,15,enabled
e6b3f591-0335-48ab-888e-2f9dfec2bcc1,1728948148,monthly,first_day,2024-10-14 16:22:28,1,enabled
7ac5fb3a-018a-4c66-8e3a-6b7a0729b17c,1728948049,weekly,friday,2024-10-14 16:20:49,6,enabled
0287dd1f-442f-4fe8-afed-3f8981d9a000,1728947492,biweekly,monday,2024-10-14 16:11:32,16,enabled
ee842bc4-99be-47fd-95e6-a4b8b99db5ff,1727675282,biweekly,friday,2024-10-14 14:47:00,13,enabled
c8d39558-c25d-44b3-bd93-a1e1b126c630,1727616201,monthly,fifteenth_day,2024-10-14 13:16:28,15,enabled
c6938d01-76ca-40de-8ac0-a96d80e8edbe,1728936134,biweekly,friday,2024-10-14 13:02:14,13,enabled
0418f957-681e-44ba-b77a-7111651bfec2,1728774246,daily,daily,2024-10-14 11:30:30,4,enabled
bfa15ad2-1b70-4087-a716-57e1a666733f,1728929821,weekly,monday,2024-10-14 11:17:01,9,enabled
beb0d494-92a2-4b4b-9089-a299861ff6db,1728928439,biweekly,monday,2024-10-14 10:53:59,16,enabled
827ad4eb-cf05-4134-b9da-59fb83a062fc,1728928314,biweekly,monday,2024-10-14 10:51:54,16,enabled
2b8a8d4a-027f-4675-9ab1-83fa3df8ad84,1728927208,biweekly,wednesday,2024-10-14 10:33:28,11,enabled
f7ddbf29-ea86-4a10-935a-763fa2de7622,1728927195,biweekly,wednesday,2024-10-14 10:33:16,11,enabled
f8d8cec7-3e9f-4ea6-a0eb-dde9e3d11c16,1728917947,monthly,fifteenth_day,2024-10-14 07:59:07,15,enabled
abffe7ce-d19b-4cc2-9db9-e21605559f01,1728917447,monthly,first_day,2024-10-14 07:50:47,1,enabled
946505c0-71f3-4970-9769-ece836938dd4,1727470013,monthly,fifteenth_day,2024-10-14 07:43:01,15,enabled
1a94c800-fe48-4b7d-8dee-d2253cf7bb67,1727675296,biweekly,friday,2024-10-14 06:15:59,13,enabled
d3577671-d3aa-4077-b28c-fa781b32ee7e,1728911425,monthly,first_day,2024-10-14 06:10:25,1,enabled
4415eb5a-9ce9-44f0-9ccc-45485c255bcb,1727685206,biweekly,monday,2024-10-14 03:38:53,16,enabled
6ed4adbf-bb19-455c-acb6-eba2af51ebe3,1728900685,monthly,fifteenth_day,2024-10-14 03:11:25,15,enabled
f0ff9cbf-f2ac-4c93-900d-b4c170c4edb2,1728881656,biweekly,wednesday,2024-10-13 22:04:58,11,enabled
8582eb1c-5f55-4c1c-95dc-5fbb62146570,1728881890,biweekly,monday,2024-10-13 21:58:10,16,enabled
3cd6bce7-e94a-484e-8015-b16d73c25a35,1728874775,weekly,friday,2024-10-13 19:59:35,6,enabled
c54eb2e4-1635-43ba-96a6-61164fa10a0c,1728874753,weekly,friday,2024-10-13 19:59:13,6,enabled
d3ae7050-dabb-45f0-bbee-a9396e2304e5,1728850027,biweekly,friday,2024-10-13 19:33:41,13,enabled
74b55052-382d-47e4-81c3-b548345b46a6,1728869767,weekly,friday,2024-10-13 18:36:08,6,enabled
8edbf478-da99-4a44-a69f-a1e6c64f665c,1728857704,biweekly,monday,2024-10-13 15:15:04,16,enabled
2dc8675f-fc7a-47f0-bd66-853454301a30,1728857654,biweekly,monday,2024-10-13 15:14:14,16,enabled
8a26ae7e-02b6-40ee-a8a1-0fbf072e3cc6,1728847930,biweekly,friday,2024-10-13 12:40:54,13,enabled
93b1dcf6-7332-4d67-a695-bb9d80d0844e,1728846809,monthly,first_day,2024-10-13 12:13:29,1,enabled
518e8ed2-9ab1-4f9c-9051-3a1776826be0,1728846782,monthly,first_day,2024-10-13 12:13:02,1,enabled
854fafe7-2c30-4521-9a01-461744b853c6,1728833409,weekly,sunday,2024-10-13 08:30:09,8,enabled
bbc9d298-20d2-4d21-b892-49d2562f1020,1728833389,weekly,sunday,2024-10-13 08:29:49,8,enabled
185a7540-4d6c-4964-bcb6-ec4fbaf6e9c0,1727319515,monthly,first_day,2024-10-13 08:27:31,1,enabled
38a54dfd-5977-4eb3-bff7-14d24746a52a,1724641529,monthly,first_day,2024-10-13 08:27:14,1,enabled
96fd4bcc-58be-4163-9cf1-d2e58490a457,1728832971,biweekly,friday,2024-10-13 08:22:51,13,enabled
b39423bd-6990-49c0-90da-b9cdb6f63654,1728832962,biweekly,friday,2024-10-13 08:22:42,13,enabled
67349ad0-6f9c-461b-8565-2432f363cc20,1728820609,biweekly,sunday,2024-10-13 04:56:50,15,enabled
7848135f-c3b3-4e12-9a7d-aba434d664ba,1728806496,biweekly,thursday,2024-10-13 01:01:36,12,enabled
0605befd-439a-4743-83f7-df1c7c64d146,1726149712,biweekly,sunday,2024-10-13 00:34:03,15,enabled
9c15a270-5267-40da-8078-f268414060e3,1725979022,biweekly,sunday,2024-10-13 00:32:55,15,enabled
40e52192-e554-40f8-bf6c-33ad9ed68590,1728793653,weekly,sunday,2024-10-12 21:27:48,8,enabled
848baf69-46ca-40c9-9856-88a81c4f87d0,1728789496,biweekly,wednesday,2024-10-12 20:18:46,11,enabled
657bea98-e7ec-4f56-bac4-fab951bcb820,1728789490,biweekly,wednesday,2024-10-12 20:18:39,11,enabled
c1226180-53cc-47de-b720-fe36efe7f7e5,1728239347,weekly,wednesday,2024-10-12 19:25:44,4,enabled
ee9a3a36-3ba3-4d0a-a34a-61a6de77cd26,1728783640,monthly,first_day,2024-10-12 18:40:40,1,enabled
ad9cf935-224f-404a-8223-ebd2a29ac9d3,1728773590,biweekly,saturday,2024-10-12 15:53:24,14,enabled
eabb7531-7915-406e-ae58-64b8bf975425,1728773570,biweekly,saturday,2024-10-12 15:52:51,14,enabled
a0aa4b35-40bc-4985-9896-2d1313401ae7,1728772365,biweekly,thursday,2024-10-12 15:32:45,12,enabled
ca0c8c97-87c2-48d5-a07b-af089bfc23d9,1728763862,biweekly,thursday,2024-10-12 13:11:21,12,enabled
367ee9d0-9546-42bd-9876-df13a414c345,1728763848,biweekly,thursday,2024-10-12 13:11:14,12,enabled
7a045244-4a96-437d-95c8-4e0d96077988,1728759228,weekly,thursday,2024-10-12 11:53:48,5,enabled
52915d8c-0888-4d96-b2b5-aa634758bfa2,1728757330,biweekly,friday,2024-10-12 11:22:10,13,enabled
b8ac9de0-9629-403c-a0a2-f53592e4f753,1727285025,weekly,friday,2024-10-12 09:11:17,6,enabled
a3d29c0f-0230-486e-9ff5-5e58e5b0a4da,1728748953,weekly,wednesday,2024-10-12 09:02:33,4,enabled
7f90f179-cbbc-46f8-990d-f86043a063d9,1728743386,monthly,first_day,2024-10-12 07:29:47,1,enabled
86748b8b-d1a8-4571-956f-859898dacf55,1728743363,monthly,first_day,2024-10-12 07:29:23,1,enabled
5c036c9b-123d-416b-b10b-eeba6623523d,1728722819,biweekly,friday,2024-10-12 01:46:59,13,enabled
8a40dfce-f727-4b27-be4b-dcab665b09ac,1728720043,monthly,first_day,2024-10-12 01:00:43,1,enabled
462989e1-61d5-4b6a-a31c-81b5c3596818,1728704648,biweekly,monday,2024-10-11 20:44:08,16,enabled
cad5513a-ebcb-4952-85a0-8fe0dde16908,1728685531,biweekly,monday,2024-10-11 15:25:31,16,enabled
b29c8b4e-bba7-46b0-a0d7-2252f609eb42,1728685497,weekly,saturday,2024-10-11 15:24:57,7,enabled
0c076d11-a017-4ca7-94c9-68867a9ca19f,1728683420,weekly,thursday,2024-10-11 14:50:20,5,enabled
5c367518-d6b9-404c-ad59-59662b1d691b,1728681514,weekly,friday,2024-10-11 14:18:35,6,enabled
5e885c5d-c2b2-4684-8330-c8b710345e77,1728681417,weekly,friday,2024-10-11 14:16:57,6,enabled
d9150687-b738-49e5-a21b-e7139cc62cf5,1728679881,monthly,first_day,2024-10-11 13:51:21,1,enabled
c80409eb-fe4d-4fc6-a816-0099e4f7a545,1728677007,biweekly,monday,2024-10-11 13:21:32,16,enabled
a400eb75-cb5a-48b9-9560-7f4b19845c90,1728674698,biweekly,friday,2024-10-11 12:24:59,13,enabled
b2f79aba-0188-4345-9eef-3073145b19f6,1728674649,biweekly,friday,2024-10-11 12:24:09,13,enabled
439e7e8d-5340-4e57-b490-3729ba835e93,1725172612,weekly,thursday,2024-10-11 11:47:25,5,enabled
42e7ba5c-cbf1-449c-a4d3-028dd86cd595,1728671129,weekly,saturday,2024-10-11 11:25:29,7,enabled
d8239055-cbd8-4a96-81dd-77e5bd0911e8,1728669336,weekly,sunday,2024-10-11 10:55:36,8,enabled
65563b66-90a5-4e75-9390-397329c9fdf5,1728517863,monthly,first_day,2024-10-11 09:57:28,1,enabled
176f1302-d1c1-4a99-939c-e8370328071a,1728661056,biweekly,monday,2024-10-11 08:37:36,16,enabled
36adbede-f62e-4372-8600-e5c5c68f16d6,1728398427,weekly,friday,2024-10-11 06:51:02,6,enabled
dc3eac44-de49-4b48-b6f9-26e2c6a0f606,1727797862,weekly,friday,2024-10-11 05:31:23,6,enabled
bac14e0c-a41a-45c2-9a57-1ce99c578d1c,1728621342,biweekly,tuesday,2024-10-10 21:35:43,17,enabled
a419e4ce-a61f-423c-a186-cd673e82e122,1728617323,biweekly,wednesday,2024-10-10 20:28:44,11,enabled
ceb4cd24-343e-47dd-bd4c-829f7e19606c,1725588863,weekly,sunday,2024-10-10 18:36:33,8,enabled
dbcb77d5-a4e8-4672-84ea-227c622acc3a,1728609429,monthly,first_day,2024-10-10 18:33:49,1,enabled
61146d90-af8f-4748-9a91-3fe15846a2f4,1728607462,weekly,friday,2024-10-10 17:44:22,6,enabled
4ce5aaeb-460d-4c63-8cf0-fb8224b312eb,1728607288,weekly,friday,2024-10-10 17:41:39,6,enabled
5bc084c9-37b4-46e4-9a2a-69121f28ebf3,1728606831,biweekly,saturday,2024-10-10 17:36:29,14,enabled
b0403695-b371-4909-bccf-2f250bb61d8d,1728602879,weekly,friday,2024-10-10 16:28:11,6,enabled
5afbf8fc-5390-48a6-a6a2-078cd4a52692,1728602844,biweekly,thursday,2024-10-10 16:27:24,12,enabled
271e5c41-8996-479d-b44d-f280cb79b68d,1728602092,weekly,friday,2024-10-10 16:14:52,6,enabled
24f8338f-9b29-4a64-8278-4a4af8dddfbf,1728598251,biweekly,thursday,2024-10-10 15:11:18,12,enabled
b092eb62-79dd-4353-9c93-8779bb0c44c8,1728593685,weekly,friday,2024-10-10 13:54:45,6,enabled
df161f35-a3ab-4ea2-b5d9-cd2dcc66c325,1728592666,monthly,first_day,2024-10-10 13:37:47,1,enabled
fd955908-4a74-4583-add5-347e35db5b65,1728592568,weekly,friday,2024-10-10 13:36:08,6,enabled
9de88a57-3f14-4539-92c3-efb5ac360cac,1728585075,weekly,friday,2024-10-10 11:31:15,6,enabled
4e10c807-374c-4e37-ad2d-c31c3d8b9a7b,1727603228,monthly,fifteenth_day,2024-10-10 11:12:53,15,enabled
51fc1c62-4a48-4f66-9d0b-1e4be77451f6,1727716956,monthly,first_day,2024-10-10 09:28:44,1,enabled
0f9d90a6-b054-43f2-bb96-8dea12200c65,1722271366,weekly,friday,2024-10-10 08:01:37,6,enabled
42f140bb-9c00-4b3a-9f01-7e22c4ee355d,1728572059,weekly,friday,2024-10-10 07:54:19,6,enabled
2b72b8af-331f-45b8-ac03-a20c79f01ae7,1728537142,biweekly,tuesday,2024-10-09 22:12:34,17,enabled
364c9bc0-9f19-4151-bc83-e9c189433904,1728532724,biweekly,tuesday,2024-10-09 20:58:45,17,enabled
439310b9-6231-4eea-85df-354eeb21253f,1728116321,biweekly,thursday,2024-10-09 18:17:46,12,enabled
dc5a8180-12e2-486e-b7b1-179339edf2d4,1728517542,biweekly,thursday,2024-10-09 16:49:16,12,enabled
0d87d1f1-f18d-4bf0-b570-26a167a3f823,1722611695,biweekly,thursday,2024-10-09 16:49:06,12,enabled
a859073a-0ebd-4ce4-9f88-ec451d9166bb,1728517105,monthly,first_day,2024-10-09 16:38:37,1,enabled
97ddd473-b2a8-4f8d-8675-68d9a9597751,1728510175,biweekly,friday,2024-10-09 14:42:55,13,enabled
6b80192c-766d-43dd-ac9c-3e91cb8adcb9,1728510166,biweekly,friday,2024-10-09 14:42:47,13,enabled
7b5f6e90-6028-4b48-9576-f86fd9706ca3,1728510148,biweekly,friday,2024-10-09 14:42:29,13,enabled
7700bed0-5f54-44ad-aa70-b611b75d4479,1728509657,biweekly,sunday,2024-10-09 14:34:17,15,enabled
4bd7dd1b-9696-435a-bfde-28b16d6242cc,1728505608,biweekly,friday,2024-10-09 13:26:48,13,enabled
470c98ff-7cd2-48ec-948c-d6dd8f3130ad,1728500812,monthly,first_day,2024-10-09 12:06:52,1,enabled
d70805db-96b1-4187-85ff-0e512488becc,1728500720,monthly,first_day,2024-10-09 12:05:20,1,enabled
db2b27b5-7ae2-4964-b6a1-52c0b67defc1,1728486570,monthly,fifteenth_day,2024-10-09 08:09:31,15,enabled
87e57773-451b-4e85-adb9-16b3c3f5b734,1728486526,monthly,fifteenth_day,2024-10-09 08:08:46,15,enabled
be929ea4-901d-4e47-aaf0-a94c1a354dfa,1728486505,monthly,fifteenth_day,2024-10-09 08:08:25,15,enabled
cd625d0d-ce5b-4761-8e93-5598c8f0badd,1728480675,biweekly,friday,2024-10-09 06:31:15,13,enabled
e0036abc-aab8-4269-8d60-93183631ee90,1728480654,biweekly,friday,2024-10-09 06:30:54,13,enabled
348a5f62-87c8-4873-96e2-46f750a791f2,1727218730,daily,daily,2024-10-09 05:19:13,4,enabled
0cfa7620-837a-4734-9935-d02271ad9dc6,1728468768,biweekly,sunday,2024-10-09 03:12:48,15,enabled
cca4875d-e050-42de-a22e-bc6d4c46c428,1728466309,weekly,sunday,2024-10-09 02:32:07,8,enabled
fc45fd9c-d6dc-4bb0-8064-3314089b033c,1728450686,weekly,thursday,2024-10-08 22:11:26,5,enabled
1a06ac44-10d0-4b93-9f14-2ad015dae688,1723877292,biweekly,wednesday,2024-10-08 21:56:52,11,enabled
7a8e3478-9a5f-46e2-83e3-cf2ce03053be,1728232176,monthly,first_day,2024-10-08 19:07:01,1,enabled
48ba59d2-0010-4707-aaa5-b3a819696254,1728432623,biweekly,saturday,2024-10-08 17:10:23,14,enabled
cfd7e831-62ca-4b20-b81f-15ce512ce21b,1728429885,monthly,first_day,2024-10-08 16:24:45,1,enabled
51267cd6-d4f3-44ff-9e97-cc2beba16dc4,1728423746,biweekly,sunday,2024-10-08 14:42:26,15,enabled
39cbcd5c-2f4f-49a4-b8fc-66ca199e7f62,1728423681,biweekly,sunday,2024-10-08 14:41:21,15,enabled
238b0c7f-018b-4602-9340-ed4bfcd221c5,1728412669,biweekly,monday,2024-10-08 11:37:49,16,enabled
9c084224-1293-4a9b-b9a0-0b8d5a5cd214,1728398407,weekly,friday,2024-10-08 09:51:30,6,enabled
99ee14fd-8b71-4891-a942-cd91222c3651,1728395993,weekly,sunday,2024-10-08 06:59:53,8,enabled
c3acc87f-9186-49b3-9043-05e4843642f5,1726699164,monthly,first_day,2024-10-08 06:57:07,1,enabled
08249ef7-19e8-476a-9930-9021f1293738,1726699156,monthly,first_day,2024-10-08 06:56:59,1,enabled
3f5a72b0-e3a5-472e-a0c7-260d318abc77,1728394552,biweekly,friday,2024-10-08 06:35:52,13,enabled
bb787f2d-c7f1-4ae7-aa88-db893168679c,1728390608,biweekly,friday,2024-10-08 05:30:09,13,enabled
419137bb-6044-4bac-836d-284e7763f95a,1727162780,biweekly,friday,2024-10-07 21:39:22,13,enabled
577c389b-f931-4f40-a55a-e0d6ccb51944,1728352726,monthly,first_day,2024-10-07 18:58:46,1,enabled
f4708268-fada-4d7d-acc3-183a10e4fd0a,1728352718,monthly,first_day,2024-10-07 18:58:38,1,enabled
41b215cc-c4e2-4427-81a2-7072040cf90a,1728340285,weekly,tuesday,2024-10-07 15:32:38,10,enabled
b0acbef4-6297-441e-ab4c-f43da606544d,1728329901,weekly,friday,2024-10-07 12:38:21,6,enabled
f9636ff4-a3d9-46f4-8418-bc8b512d6eee,1727880153,weekly,monday,2024-10-07 12:16:38,9,enabled
b1deeca0-7f66-4377-bf98-9e2eb8ec59a0,1728324172,biweekly,monday,2024-10-07 11:02:52,16,enabled
19f61c24-ca93-4f06-b78c-2165ea4310e4,1728321989,weekly,friday,2024-10-07 10:26:29,6,enabled
9221dccf-44f3-446d-b3ce-19f9123ea627,1727279570,weekly,friday,2024-10-07 09:36:01,6,enabled
2c5a36ae-568e-42d8-80bf-3396f25176e6,1725620667,weekly,tuesday,2024-10-07 08:51:32,10,enabled
96f86415-4321-405b-a3ea-35f4445f215d,1728307629,biweekly,friday,2024-10-07 06:27:09,13,enabled
5d2e9ef5-1287-40b4-bc6f-896af875e912,1727156445,weekly,friday,2024-10-07 04:55:53,6,enabled
8d237b9f-255f-4d16-addb-a8cfebdf2b82,1728284056,biweekly,friday,2024-10-07 03:38:09,13,enabled
b073215a-671e-44df-876a-83e18dfe7c35,1726053092,daily,daily,2024-10-07 03:19:21,4,enabled
b74ebf51-4a26-4e28-b57b-1f54cecb5648,1728294516,biweekly,monday,2024-10-07 02:48:36,16,enabled
05888ea1-ffc4-4bcd-8ee6-efd7f12c6f80,1728222912,monthly,first_day,2024-10-07 01:02:18,1,enabled
4b83469c-685a-4918-b243-2648a09806cb,1725930588,weekly,sunday,2024-10-07 00:38:35,8,enabled
43ef7c00-4400-4220-b036-588b54cef4a0,1727347939,biweekly,monday,2024-10-06 23:29:57,16,enabled
dae44cfe-c064-4d53-be0e-b8429122f51c,1728281141,weekly,sunday,2024-10-06 23:05:41,8,enabled
2a86b84d-7a7f-4552-b0a2-bc7fdd2dc5f8,1725922106,biweekly,friday,2024-10-06 22:17:38,13,enabled
4deaec08-2341-4540-b313-ab80bda7b1e2,1728275641,biweekly,tuesday,2024-10-06 21:34:02,17,enabled
4de6e976-f388-4a81-83e8-82f2c440efe8,1728275620,biweekly,tuesday,2024-10-06 21:33:40,17,enabled
09942278-b75c-4b44-8c56-9ec7bc960642,1728270301,weekly,monday,2024-10-06 20:05:01,9,enabled
91258478-3800-4270-9ffe-0d4443d4abe7,1728269359,monthly,first_day,2024-10-06 19:51:36,1,enabled
7f1f0ab3-4eb3-4180-96aa-7ec4a43caba2,1726306887,daily,daily,2024-10-06 17:44:31,4,enabled
eee6c8f6-165f-4dc2-9994-b5181167acd1,1728259145,biweekly,friday,2024-10-06 16:59:05,13,enabled
676adda3-580e-4315-b981-7c87a2a54aa8,1728259110,monthly,first_day,2024-10-06 16:58:30,1,enabled
ce775ca0-2d9e-423a-a631-c03cc9b58c99,1728255739,biweekly,friday,2024-10-06 16:02:28,13,enabled
a33f64f8-15fd-4d84-87fc-23776f9c5a0d,1728245643,weekly,friday,2024-10-06 13:14:04,6,enabled
2549c1ae-8ed3-472b-9a71-2a4510fcbb12,1728240890,biweekly,friday,2024-10-06 11:54:50,13,enabled
1fe1120f-45c8-4072-8d6e-1fff5e7c6fc6,1728240734,monthly,first_day,2024-10-06 11:52:14,1,enabled
4e159620-5dcc-47c4-ac38-0e6df10a1750,1728240720,monthly,first_day,2024-10-06 11:52:00,1,enabled
3d4f0b4f-e2a2-411f-9ea9-f2ede8f389f4,1727640704,weekly,saturday,2024-10-06 09:14:38,7,enabled
2af58717-7f71-4d0c-91f9-ad2cfdff8a06,1728228618,biweekly,friday,2024-10-06 08:30:18,13,enabled
c532f7bb-94db-4607-a777-ef8d1d608470,1722095144,biweekly,saturday,2024-10-06 08:21:10,14,enabled
2afd1484-4de3-4df8-8bee-bcc292dbce33,1728199965,monthly,fifteenth_day,2024-10-06 00:32:52,15,enabled
683d5e25-1fc8-44f1-a13b-e71183ab46bf,1728199956,monthly,first_day,2024-10-06 00:32:36,1,enabled
68d11359-29f9-4b48-b989-3dee11043bcf,1728199939,monthly,fifteenth_day,2024-10-06 00:32:19,15,enabled
64ef917f-40bd-4620-8758-8f4f7ac13fb5,1728178669,weekly,monday,2024-10-05 18:38:44,9,enabled
9b27055c-97c4-46a8-bdb9-81e196a87c42,1728176847,biweekly,friday,2024-10-05 18:07:27,13,enabled
24dce781-a850-4959-92ba-6303c5f57918,1728167981,monthly,first_day,2024-10-05 15:39:41,1,enabled
0fb2175d-d013-4fd0-a81a-e149ff38c134,1728167860,weekly,friday,2024-10-05 15:37:40,6,enabled
